X,Y,ASPI_ID,ASPI_pavadinimas,ASPI_grupe,Adresas,POINT_X,POINT_Y,Savivaldybe,Filtras_gyd,Filtras_visi,Filtras_slaug,Filtras_Pirm_laik,Filtras_Antr_laik,Filtras_Trec_laik,Pirm_visi,Pirm_gyd,Pirm_slaug,Antr_visi,Antr_gyd,Antr_slaug,Trec_visi,Trec_gyd,Trec_slaug,Pok_visi_eur,Pok_gyd_eur,Pok_slaug_eur,Pok_visi_proc,Pok_gyd_proc,Pok_slaug_proc,FID
24.04071,54.413703,11,VšĮ Alytaus apskrities tuberkuliozės ligoninė,3 - Respublikos ligoninės,"Sanatorijos g. 51, 62372, Alytus",24.0407100000001,54.413703,Alytaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1422,2236,1248,1642,2602,1393,1705,2812,1478,283,576,230,20,26,18,259
21.1265685,55.75374,12,VšĮ Klaipėdos universitetinė ligoninė,3 - Respublikos ligoninės,"Liepojos g. 41, LT-92288 Klaipėda",21.1265685000001,55.7537400000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1352,2403,1371,1522,2802,1570,1639,3022,1674,287,619,303,21,26,22,260
23.30226,55.942542,13,VšĮ Respublikinė Šiaulių ligoninė,3 - Respublikos ligoninės,"V.Kudirkos g. 99, LT-76231 Šiauliai",23.3022600000001,55.9425420000001,Šiaulių m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1035,2260,888,1203,2555,1090,1395,2965,1227,360,705,339,35,31,38,261
21.1336785,55.718316,14,VšĮ Respublikinė Klaipėdos ligoninė,3 - Respublikos ligoninės,"S. Nėries g. 3, LT-92231 Klaipėda",21.1336785000001,55.7183160000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1161,2251,1074,1319,2622,1248,1486,2902,1415,325,651,341,28,29,32,262
24.366879,55.734921,15,VšĮ Respublikinė Panevėžio ligoninė,3 - Respublikos ligoninės,"Smėlynės g. 25, LT-35144 Panevėžys",24.366879,55.734921,Panevėžio m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1187,2447,1058,1361,2613,1317,1484,2889,1405,297,442,347,25,18,33,263
25.315488,54.709902,16,VšĮ Vilniaus miesto klinikinė ligoninė,3 - Respublikos ligoninės,"Antakalnio g. 57, LT-10207 Vilnius",25.3154880000001,54.7099020000001,Vilniaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1025,1690,990,1249,2069,1250,1400,2371,1397,376,681,407,37,40,41,264
21.135888,55.714617,17,VšĮ Klaipėdos vaikų ligoninė,3 - Respublikos ligoninės,"K. Donelaičio g. 7, LT-92140 Klaipėda",21.1358880000001,55.7146170000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1052,1747,944,1253,2002,1123,1381,2207,1331,329,460,387,31,26,41,265
25.3070414027346,54.6907393822048,18,VšĮ Vilniaus m. psichikos sveikatos centras,3 - Respublikos ligoninės,"Vasaros g. 5, 10309 Vilnius, Vilniaus m. sav.",25.3070414027346,54.6907393822048,Vilniaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,946,1533,931,1151,1771,1240,1276,2089,1289,330,556,358,35,36,39,266
21.1262895,55.755423,19,VšĮ Klaipėdos jūrininkų ligoninė,3 - Respublikos ligoninės,"Liepojos g. 45, LT-92288 Klaipėda",21.1262895000001,55.7554230000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1124,2310,1062,1341,2760,1351,1411,2920,1489,287,610,427,26,26,40,267
25.2932715,54.668268,20,VšĮ Vilniaus gimdymo namai,3 - Respublikos ligoninės,"Tyzenhauzų g. 18A, LT-02106 Vilnius",25.2932715000001,54.6682680000001,Vilniaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1139,1860,1049,1308,2159,1261,1412,2359,1314,272,499,265,24,27,25,268
24.708492,54.767142,21,VšĮ Abromiškių reabilitacijos ligoninė,3 - Respublikos ligoninės,"Sanatorijos g. 72, Abromiškių k., LT-26130 Elektrėnų sav.",24.7084920000001,54.767142,Elektrėnų sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1098,2040,1134,1308,2472,1504,1504,2781,1770,406,741,636,37,36,56,269
21.075678,55.935486,22,VšĮ Palangos reabilitacijos ligoninė,3 - Respublikos ligoninės,"Vytauto g. 153, LT-00163 Palanga",21.0756780000001,55.9354860000001,Palangos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,0,0,0,0,0,0,1363,2677,1476,0,0,0,0,0,0,270
21.064572,55.906578,23,VšĮ Palangos vaikų reabilitacijos sanatorija “Palangos gintaras”,3 - Respublikos ligoninės,"Vytauto g. 30, Palanga LT-00135",21.0645720000001,55.9065780000001,Palangos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,0,0,0,0,0,0,1095,1774,1103,0,0,0,0,0,0,271
21.4591995,55.337859,24,VšĮ Šilutės ligoninė,4 - Regiono ligoninės,"Rusnės g. 1, LT-99185 Šilutė",21.4591995000001,55.3378590000001,Šilutės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1060,2141,895,1207,2444,1057,1286,2711,1126,226,570,231,21,27,26,272
25.590438,55.509408,25,VšĮ Utenos ligoninė,4 - Regiono ligoninės,"Aukštakalnio g. 3, LT-28151 Utena",25.5904380000001,55.5094080000001,Utenos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1146,2056,924,1321,2342,1103,1490,2753,1183,344,697,259,30,34,28,273
22.2826005,55.254267,26,VšĮ Tauragės ligoninė,4 - Regiono ligoninės,"V. Kudirkos g. 2, LT-72214 Tauragė",22.2826005000001,55.254267,Tauragės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1114,2871,855,1301,3247,1053,1616,4467,1244,503,1596,389,45,56,46,274
22.344759,56.31597,27,VšĮ Mažeikių ligoninė,4 - Regiono ligoninės,"J. Basanavičiaus g. 24, LT-89217 Mažeikiai",22.3447590000001,56.3159700000001,Mažeikių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,886,1411,777,1088,2294,976,1247,2505,1148,362,1094,371,41,77,48,275
24.786549,55.257417,28,VšĮ Ukmergės ligoninė,4 - Regiono ligoninės,"Vytauto g. 105, LT-20184 Ukmergė",24.786549,55.2574170000001,Ukmergės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,971,1593,838,1141,2061,1042,1347,2453,1242,376,860,404,39,54,48,276
24.0396705,54.398682,29,VšĮ Alytaus apskrities S.Kudirkos ligoninė ,4 - Regiono ligoninės,"Ligoninės g. 12, LT-62114 Alytus",24.0396705000001,54.3986820000001,Alytaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,978,1671,860,1177,2093,1081,1261,2295,1167,283,624,307,29,37,36,277
23.542938,55.811196,30,VšĮ Radviliškio ligoninė,4 - Regiono ligoninės,"Gedimino g. 9, LT-82174 Radviliškis",23.5429380000001,55.8111960000001,Radviliškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1052,2679,779,1213,2893,938,1275,3078,1006,224,399,227,21,15,29,278
23.3461305,54.566712,31,VšĮ Marijampolės ligoninė,4 - Regiono ligoninės,"Palangos g. 1, LT-68188 Marijampolė",23.3461305000001,54.5667120000001,Marijampolės sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,998,1875,909,1148,2144,1088,1288,2371,1197,290,496,288,29,26,32,279
23.984298,55.309392,32,VšĮ Kėdainių ligoninė,4 - Regiono ligoninės,"Budrio g. 5, LT-57164 Kėdainiai",23.984298,55.3093920000001,Kėdainių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,906,1667,710,1103,2017,955,1266,2413,1079,360,746,369,40,45,52,280
24.270381,55.079442,33,VšĮ Jonavos ligoninė,4 - Regiono ligoninės,"Žeimių g. 19, LT-55134 Jonava",24.2703810000001,55.079442,Jonavos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1039,1750,865,1165,2082,1035,1161,1958,1042,122,208,177,12,12,20,281
22.2327495,55.983573,34,VšĮ Regioninė Telšių ligoninė,4 - Regiono ligoninės,"Kalno g. 40, LT-87134 Telšiai",22.2327495000001,55.9835730000001,Telšių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,967,1805,846,1119,2147,1027,1113,1989,1035,147,184,189,15,10,22,282
22.937319,56.003481,35,VšĮ Kuršėnų ligoninė,5 - Rajono ligoninės,"J. Basanavičiaus g. 10, Kuršėnai, LT-81183 Šiaulių r.",22.9373190000001,56.0034810000001,Šiaulių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,759,1662,620,855,1739,751,1099,2805,976,340,1143,356,45,69,57,283
22.8689250716716,56.3197734241587,36,VšĮ N. Akmenės ligoninė,5 - Rajono ligoninės,"Žemaitijos g. 6, 85138 Naujoji Akmenė, Akmenės r. sav.",22.8689250716716,56.3197734241587,Akmenės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1177,2203,889,1221,2244,909,1372,2643,992,195,440,103,17,20,12,284
22.1781015,55.4967,37,VšĮ Šilalės raj. ligoninė,5 - Rajono ligoninės,"Vytauto Didžiojo g. 19, LT-75132 Šilalė",22.1781015,55.4967000000001,Šilalės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,985,1869,776,1075,2124,887,1256,2467,969,271,598,193,28,32,25,285
22.750308,55.084896,38,VšĮ Jurbarko ligoninė,5 - Rajono ligoninės,"Vydūno g. 56, LT-74112 Jurbarkas",22.7503080000001,55.0848960000001,Jurbarko r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,897,1832,678,1026,1990,858,1313,2842,1082,415,1010,404,46,55,60,286
23.8425885,55.978344,39,VšĮ Pakruojo ligoninė,5 - Rajono ligoninės,"L. Giros g. 3, LT-83150 Pakruojis",23.8425885000001,55.9783440000001,Pakruojo r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,776,1419,637,895,1542,808,988,1847,850,212,428,213,27,30,33,287
23.6277,56.23218,40,VšĮ Joniškio ligoninė,5 - Rajono ligoninės,"Pašvitinio g. 21, LT-84152 Joniškis",23.6277000000001,56.23218,Joniškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,938,2180,779,1039,2124,891,1142,2457,949,204,277,170,22,13,22,288
24.938901,54.637569,41,VšĮ Trakų ligoninė,5 - Rajono ligoninės,"Mindaugo g. 17, LT-21114 Trakai",24.9389010000001,54.6375690000001,Trakų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,938,1439,826,1080,1673,944,1219,1879,1116,280,440,290,30,31,35,289
26.2557495,55.732014,42,VšĮ Zarasų ligoninė,5 - Rajono ligoninės,"Vilniaus g. 1B, LT-32129 Zarasai",26.2557495,55.732014,Zarasų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,965,1836,737,1092,2029,875,1232,2505,886,267,669,149,28,36,20,290
25.581789,55.970622,43,VšĮ Rokiškio raj. ligoninė,5 - Rajono ligoninės,"V. Lašo g. 3, LT-42106 Rokiškis",25.5817890000001,55.9706220000001,Rokiškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1004,1879,834,1111,2064,962,1221,2240,1094,217,361,260,22,19,31,291
25.3811205,54.305973,44,VšĮ Šalčininkų raj. sav. ligoninė,5 - Rajono ligoninės,"Nepriklausomybės g. 38, LT-17115 Šalčininkai",25.3811205000001,54.3059730000001,Šalčininkų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,816,1239,751,911,1396,807,1050,1753,918,234,514,167,29,42,22,292
24.9630705,55.03833,45,VšĮ Širvintų ligoninė,5 - Rajono ligoninės,"Vilniaus g. 85, LT-19121 Širvintos",24.9630705000001,55.0383300000001,Širvintų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,830,1472,647,954,1799,737,1035,2038,870,204,566,223,25,38,34,293
24.429321,54.853884,46,VšĮ Kaišiadorių ligoninė,5 - Rajono ligoninės,"Beržyno g. 27, LT-56172 Kaišiadorys",24.4293210000001,54.8538840000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,977,1674,878,1160,1968,1083,1308,2331,1183,331,657,305,34,39,35,294
23.031711,54.955377,47,VšĮ Šakių ligoninė,5 - Rajono ligoninės,"Bažnyčios g. 37, LT-71123 Šakiai",23.031711,54.9553770000001,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,790,1406,684,926,1677,829,1025,1894,927,234,488,243,30,35,35,295
21.828132,55.898676,48,VšĮ Plungės raj. sav. ligoninė,5 - Rajono ligoninės,"J. Tumo-Vaižganto g. 89, LT-90160 Plungė",21.828132,55.8986760000001,Plungės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,941,1721,803,1075,2062,956,1231,2449,1094,290,728,291,31,42,36,296
24.40692,56.067498,49,VšĮ Pasvalio ligoninė,5 - Rajono ligoninės,"Geležinkeliečių g. 70, LT-39122 Pasvalys",24.4069200000001,56.0674980000001,Pasvalio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,962,1827,870,1080,2035,989,1151,2221,1082,189,394,212,20,22,24,297
24.759279,56.188476,50,VšĮ Biržų ligoninė,5 - Rajono ligoninės,"Vilniaus g. 115, LT-41115 Biržai",24.759279,56.188476,Biržų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,869,1397,723,981,1573,862,1198,1912,1123,329,515,400,38,37,55,298
24.666219,54.786753,51,VšĮ Elektrėnų ligoninė ,5 - Rajono ligoninės,"Taikos g. 8, LT-26115 Elektrėnai",24.6662190000001,54.786753,Elektrėnų sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1062,1910,878,1183,2104,1045,1257,2310,1057,195,400,179,18,21,20,299
21.2531085,55.89648,52,VšĮ Kretingos ligoninė,5 - Rajono ligoninės,"Žemaitės al. 1, LT-97106 Kretinga",21.2531085,55.89648,Kretingos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,963,1712,761,1088,1949,892,1196,2157,988,233,445,227,24,26,30,300
23.026122,54.650511,53,VšĮ Vilkaviškio ligoninė,5 - Rajono ligoninės,"Maironio g. 25, LT-70104 Vilkaviškis",23.0261220000001,54.6505110000001,Vilkaviškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1145,2310,937,1326,2835,1090,1475,2941,1243,331,631,306,29,27,33,301
22.9470795,55.630917,54,VšĮ Kelmės ligoninė,5 - Rajono ligoninės,"Nepriklausomybės g. 2, LT-86179 Kelmė",22.9470795000001,55.6309170000001,Kelmės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1096,2401,883,1321,2953,1089,1404,3083,1226,308,682,343,28,28,39,302
23.5166715,54.235872,55,VšĮ Lazdijų ligoninė,5 - Rajono ligoninės,"Kauno g. 8, LT-67128 Lazdijai",23.5166715000001,54.235872,Lazdijų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,901,1633,775,1038,1936,972,1119,2255,1007,218,622,232,24,38,30,303
26.156511,55.127331,56,VšĮ Švenčionių raj. ligoninė,5 - Rajono ligoninės,"Partizanų g. 4, LT-18126 Švenčionys",26.156511,55.127331,Švenčionių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,877,1602,753,1025,1921,906,1180,2549,1002,304,947,249,35,59,33,304
23.4953595,54.757161,57,VšĮ Kazlų Rūdos ligoninė,5 - Rajono ligoninės,"Vytauto g. 45, LT-69417 Kazlų Rūda",23.4953595000001,54.7571610000001,Kazlų Rūdos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,886,1413,816,1110,1832,1027,1099,1825,982,213,412,166,24,29,20,305
26.4332115,55.606392,58,VšĮ Visagino ligoninė,5 - Rajono ligoninės,"Taikos pr. 15A, LT-31107 Visaginas",26.4332115000001,55.606392,Visagino sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1168,2720,959,1375,3228,1191,1402,2680,1176,235,-40,217,20,-1,23,306
24.0094395,54.016632,59,VšĮ Druskininkų ligoninė,5 - Rajono ligoninės,"Sveikatos g. 30, LT-66251 Druskininkai",24.0094395,54.0166320000001,Druskininkų sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,973,1943,737,1172,2177,935,1487,2628,1217,514,685,480,53,35,65,307
25.122042,55.520316,60,VšĮ Anykščių raj. sav. ligoninė,5 - Rajono ligoninės,"Ramybės g. 15, LT-29126 Anykščiai",25.1220420000001,55.5203160000001,Anykščių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1039,1601,954,1203,1834,1105,1235,1938,1096,196,337,142,19,21,15,308
24.9882795,55.837278,61,VšĮ Kupiškio ligoninė,5 - Rajono ligoninės,"Krantinės g. 28, LT-40117 Kupiškis",24.9882795000001,55.837278,Kupiškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,828,1222,731,987,1444,906,1092,1811,917,264,589,186,32,48,25,309
23.222772,54.414369,62,VšĮ Kalvarijos ligoninė,5 - Rajono ligoninės,"Vytauto g. 9, LT-69216 Kalvarija",23.2227720000001,54.4143690000001,Kalvarijos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,808,1377,753,927,1512,913,1093,1977,1046,284,600,293,35,44,39,310
26.1500895,55.341126,63,VšĮ Ignalinos raj. ligoninė,5 - Rajono ligoninės,"Ligoninės g. 13A, LT-30112 Ignalina",26.1500895,55.341126,Ignalinos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,789,1281,621,959,1674,815,1051,1757,894,262,476,273,33,37,44,311
25.276491,54.672912,64,VšĮ Mykolo Marcinkevičiaus ligoninė,5 - Rajono ligoninės,"Kauno g. 7, LT-03215 Vilnius",25.2764910000001,54.6729120000001,Vilniaus r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1115,1832,895,1337,2314,1173,1498,2611,1395,383,779,500,34,43,56,312
24.569271,54.218079,65,VšĮ Varėnos ligoninė,5 - Rajono ligoninės,"M. K. Čiurlionio g. 61, LT-65219 Varėna",24.5692710000001,54.2180790000001,Varėnos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,846,1379,719,990,1649,897,1084,1787,949,238,408,230,28,30,32,313
23.119371,55.385316,66,VšĮ Raseinių ligoninė,5 - Rajono ligoninės,"Ligoninės g. 4, LT-60127 Raseiniai",23.1193710000001,55.3853160000001,Raseinių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1226,2318,973,1427,2709,1174,1601,3082,1299,375,764,326,31,33,33,314
21.402099,55.709721,67,VšĮ Gargždų ligoninė,5 - Rajono ligoninės,"Tilto g. 2, Gargždų m., LT-96137 Klaipėdos r.",21.4020990000001,55.7097210000001,Klaipėdos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,974,1727,851,1069,1875,1020,1162,2029,1102,187,302,251,19,17,30,315
23.9627289483213,54.6307296632697,68,VšĮ Prienų ligoninė,5 - Rajono ligoninės,"Pušyno g. 2, LT-59115 Prienai",23.9627289483213,54.6307296632697,Prienų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1007,1713,849,1168,1964,989,1245,2117,1062,238,404,213,24,24,25,316
25.4113515,55.22625,69,VšĮ Molėtų ligoninė,5 - Rajono ligoninės,"Graužinių g. 3, Molėtai",25.4113515,55.2262500000001,Molėtų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,888,1763,652,1093,1944,904,1191,2139,930,303,376,278,34,21,43,317
23.983992,54.914022,70,VšĮ Kauno miesto poliklinika,7 - Miesto poliklinikos,"Pramonės pr. 31, LT-51270 Kaunas",23.9839920000001,54.9140220000001,Kauno m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1036,1525,802,1355,1998,1088,1593,2415,1318,557,890,516,54,58,64,318
26.15157,55.341414,71,VšĮ Ignalinos rajono poliklinika,7 - Miesto poliklinikos,"Ligoninės g. 13, LT-30112 Ignalina",26.1515700000001,55.341414,Ignalinos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,877,1669,785,1026,1752,1008,1177,1905,1182,300,236,397,34,14,51,319
24.363891,55.736514,72,VšĮ Panevėžio raj. sav. poliklinika,7 - Miesto poliklinikos,"A. Jakšto g. 4, LT-35138 Panevėžys",24.363891,55.7365140000001,Panevėžio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1179,2331,923,1378,2641,1114,1628,3127,1393,448,796,470,38,34,51,320
23.3132895,55.928529,73,VšĮ Šiaulių centro poliklinika,7 - Miesto poliklinikos,"Vytauto g. 101, LT-77156 Šiauliai",23.3132895000001,55.9285290000001,Šiaulių m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1213,2092,937,1490,2523,1199,1777,3036,1414,564,944,477,46,45,51,321
25.315668,54.710883,74,VšĮ Antakalnio poliklinika,7 - Miesto poliklinikos,"Antakalnio g. 59, 10207 Vilnius",25.3156680000001,54.7108830000001,Vilniaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1613,2458,1289,2079,3281,1683,2362,3606,1937,750,1148,648,46,47,50,322
24.340698,55.730097,75,VšĮ Panevėžio miesto poliklinika,7 - Miesto poliklinikos,"Nemuno g. 75, LT-37355 Panevėžys",24.3406980000001,55.7300970000001,Panevėžio m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,999,1484,772,1164,1806,933,1520,2366,1229,521,882,457,52,59,59,323
25.472358,54.852894,76,VšĮ Vilniaus raj. Nemenčinės poliklinika,7 - Miesto poliklinikos,"Švenčionių g. 86, Nemenčinės m., LT-15168 Vilniaus r.",25.4723580000001,54.852894,Vilniaus r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1200,2156,1014,1337,2568,1130,1641,3040,1445,441,884,431,37,41,42,324
